EVTDESC_TOG_3005;Despite your best efforts, you have thus far been cheated of a glorious death in battle. Sadly, you no longer have the endurance or constitution necessary to sustain your berserker rage. Perhaps such things are best left for the youth...;Malgré tous vos efforts, vous n'avez pas jusqu'ici trouvé une glorieuse mort au combat. Malheureusement, vous n'avez plus l'endurance ou la constitution nécessaire pour encaisser votre fureur sacrée de berserk. Il vaut probablement mieux laisser ce genre de choses aux plus jeunes...;Trotz Eurer Bemühungen wurdet Ihr bislang um einen Heldentot in der Schlacht betrogen. Leider seid Ihr nicht länger in der Verfassung, die Berserkerwut aufrechtzuerhalten. Vielleicht sollte man solche Dinge der Jugend überlassen...;;A pesar de tus mejores esfuerzos, no has conseguido una muerte gloriosa en la batalla. Por desgracia, ya no tienes la resistencia o la constitución necesaria para sostener tu furia enloquecida. Tal vez este tipo de cosas es mejor dejarlas para los jóvenes...;;;;;;;;;x
EVTDESC_TOG_3006;You are in the middle of a heated discussion with [From.GetTitledFirstName], your bothersome courtier, when you feel the berserker rage rising within you. As [From.GetFirstName] continues to babble about trivial concerns, you bite down hard on the wooden table and begin to froth at the mouth. Soon your vision turns red as the familiar bloodlust is roused from its slumber...;Vous êtes au beau milieu d'une discussion animée avec [From.Get_le_TitledFirstName], un courtisan gênant, quand vous sentez la fureur sacrée du berserk vous envahir. Comme [From.GetFirstName] continue à jacasser à propos de sujets sans importance, vous mordez dans la table en bois et de l'écume sort de votre bouche. En peu de temps, vous commencez à voir rouge alors que votre soif de sang s'éveille...;Ihr befindet Euch mitten in einer angeregten Diskussion mit [From.GetTitledFirstName], Eurem nervigen Höfling, als Ihr fühlt wie die Berserkerwut in Euch aufsteigt. Als [From.GetFirstName] fortfährt, über irgendwelche Kleinigkeiten zu plappern, beißt Ihr fest in den Tisch und Schaum tropft von Euren Lippen. Euer Blick färbt sich rot, als der bekannte Blutrausch erwacht...;;Estás en medio de una acalorada discusión con [From.GetTitledFirstName], tu cortesano molesto, cuando sientes la furia enloquecida creciendo dentro de ti. Como [From.GetFirstName] sigue hablando sobre temas triviales, muerdes con fuerza la mesa de madera y comienzas a echar espuma por la boca. Pronto tu visión se vuelve roja como si la familiar sed de sangre se despertara de su sueño...;;;;;;;;;x
EVTDESC_TOG_3007;As your servants hurry towards your throne room to see what the commotion is about, the doors fly open and [FromFrom.GetTitledFirstName] tumbles out with torn clothes, several missing teeth and a face covered in bruises. He runs away in mad panic as you struggle to calm down.;Alors que vos serviteurs se précipitent vers la salle du trône pour voir d'où vient cette agitation, la porte s'ouvre d'un seul coup et [FromFrom.Get_le_TitledFirstName] se rue à l'extérieur, les vêtements déchirés, plusieurs dents en moins et le visage meurtri. Il se sauve dans une panique folle tandis que vous vous faites violence pour vous calmer.;Als Eure Diener zu Eurem Thronsaal eilen, fliegen die Türen auf und [FromFrom.GetTitledFirstName] stolpert, mit zerrissener Kleidung, einigen fehlenden Zähnen und einem Gesicht voller Blutergüsse, heraus. In wilder Panik rennt er davon, während Ihr versucht, Euch zu beruhigen.;;Mientras tus siervos se apresuran hacia la sala del trono para ver qué es el alboroto, las puertas se abren y [FromFrom.GetTitledFirstName] cae con la ropa rota, varios dientes rotos y el rostro lleno de moratones. Él huye en pánico mientras tú luchas por calmarte.;;;;;;;;;x
EVTDESC_TOG_3008;You bite off a large chunk of table and spit it out as [FromFrom.GetTitledFirstName] continues to drone on. The berserker rage is upon you, but with great effort you manage to channel it towards the table instead of [FromFrom.GetFirstName]. With your axe you reduce the table to firewood, and as you lie panting in the wreckage, [FromFrom.GetFirstName] finally stops his tirade to ask: Are you feeling well, my [Root.GetTitle]?;Vous croquez un gros morceau de la table et le recrachez tandis que [FromFrom.Get_le_TitledFirstName] poursuit son monologue. La fureur sacrée du berserk vous envahit, mais vous réussissez tant bien que mal à la canaliser vers la table plutôt que vers [FromFrom.GetFirstName]. Avec votre hache, vous réduisez votre table en bois de chauffage et, alors que vous gisez, haletant, sur ce qui en reste, [FromFrom.GetFirstName] arrête enfin sa tirade et vous demande : « Est-ce que tout va bien M[Root.Liege.GetOnA][Root.Liege.GetLordLady] ? »;Ihr beißt ein Stück aus dem Tisch, während [FromFrom.GetTitledFirstName] weiterschwafelt. Die Berserkerwut brennt in Euch, doch mit großer Mühe könnt Ihr sie auf den Tisch anstatt auf [FromFrom.GetFirstName] kanalisieren. Mit Eurer Axt zerhackt Ihr den Tisch und liegt keuchend zwischen den Stücken, als [FromFrom.GetFirstName] endlich seine Tirade beendet und fragt: "Fühlt Ihr Euch wohl, mein [Root.GetTitle]?";;Muerdes un gran trozo de mesa y lo escupes mientras [FromFrom.GetTitledFirstName] sigue con su tono monótono. La furia enloquecida se está apoderando de ti, pero con gran esfuerzo logras canalizarla hacia la mesa en lugar de [FromFrom.GetFirstName]. Con tu hacha reduces la mesa a leña, y mientras te acuestas jadeando entre los escombros, [FromFrom.GetFirstName] finalmente detiene su diatriba para preguntar: ¿Se siente usted bien, mi [Root.GetTitle]?;;;;;;;;;x
EVTDESC_TOG_3100;Varangian raiders sailing from the distant north down the rivers leading into the Black Sea have proven themselves to be formidable warriors. You have managed to recruit a great many of their number into a personal guard loyal only to the [Root.GetTitle].\n\nThis new Varangian Guard will not only form a powerful shock force against the Empire's many enemies, but their foreign roots should also preclude them from becoming too entangled in the palace intrigue and power struggles that are so commonplace in [Root.Capital.GetName].;Les pillards varègues qui, depuis le nord lointain, voguent sur les fleuves qui se jettent dans la mer Noire, ont prouvé qu'ils étaient de redoutables guerriers. Vous avez réussi à recruter un grand nombre d'entre eux pour monter une garde personnelle de soldats totalement loyaux envers leur [Root.GetTitle].\n\nL'avantage de cette nouvelle Garde varègue est non seulement de former une puissante force de frappe contre les nombreux ennemis de l'empire, mais aussi d'être détachée, par ses racines étrangères, des complots et des jeux de pouvoir qui ont lieu au palais et qui sont monnaie courante à [Root.Capital.GetName].;Warägerräuber, die aus dem fernen Norden die Flüsse bis zum Schwarzen Meer segelten, haben sich als herausragende Krieger erwiesen. Ihr konntet eine große Anzahl von ihnen als Leibwache rekrutieren, die nur dem [Root.GetTitle] gegenüber loyal sind.\n\nDiese neue Warägergarde stellt nicht nur eine mächtige Stoßtruppe dar, ihre ausländische Herkunft sollte auch sicherstellen, dass sie nicht allzu sehr in die Intrigen und Machtspiele verwickelt werden, die so typisch für [Root.Capital.GetName] sind.;;Invasores Varangianos navegando desde el lejano norte por los ríos que llevan al Mar Negro han demostrado ser guerreros formidables. Tú has logrado reclutar un gran número de ellos para una guardia personal leal sólo al [Root.GetTitle].\n\nEsta nueva Guardia Varangiana no sólo formará una gran fuerza contra los muchos enemigos del Imperio, sino que también sus raíces extranjeras impedirán que se enreden demasiado en la intriga palaciega y las luchas de poder que son tan comunes en [Root.Capital.GetName].;;;;;;;;;x
EVTDESC_TOG_3101_A;[From.GetFirstName], the great [From.GetKingQueen] of the Greeks, is distraught over the poor mettle of [From.GetHerHis] countrymen. Knowing well our skill in battle, [From.GetSheHe] has decided to form a bodyguard consisting solely of Norse warriors.\n\nThose who serve [From.GetHerHim] in the great city of Miklagård are generously rewarded, and even now many of our young men, eager for riches and adventure, have departed for Greece to pick up [From.GetHerHis] banner.;[From.GetFirstName], [From.GetLeLa] grand[From.Get_E] [From.GetKingQueen] des Grecs, est bouleversé[From.Get_E] par la misère de ses compatriotes. Connaissant bien nos compétences au combat, [From.GetIlElle] a décidé de former un groupe de gardes du corps composé uniquement de guerriers nordiques. \nCeux qui [From.GetLeLa] servent dans la grande ville de Miklagård sont généreusement récompensés. Même à présent, bon nombre de nos jeunes hommes, avides de richesse et d’aventure, sont partis pour la Grèce sous sa bannière.;[From.GetFirstName], [From.Getderdie] große [From.GetKingQueen] der Griechen, ist bestürzt über den lausigen Eifer [From.GetHerHis]er Landsmänner. Euren Kampfesmut kennend hat [From.GetSheHe] beschlossen, eine Leibwache nur aus nordischen Kriegern aufzustellen.\n\nWer [From.GetHerHim] in Miklagård dient, wird reich belohnt, und viele Eurer jungen Männer sind erpicht auf Gold und Abenteuer, weshalb sie nach Griechenland abgereist sind, um in [From.GetHerHis]e Dienste zu treten.;;[From.GetFirstName], [From.GetElLa] gran [From.GetKingQueen] de los griegos, está consternad[From.GetOA] por el escaso temple de sus compatriotas. Conociendo bien nuestra destreza en combate, ha decidido crear una guardia personal formada solo por guerreros nórdicos.\n\nQuienes [From.GetRleRla] sirven en la gran ciudad of Miklagard son recompensados generosamente y ahora muchos de nuestros jóvenes ansiosos de riquezas y aventuras han partido a Grecia a levantar su estandarte.;;;;;;;;;x
EVTDESC_TOG_3101_B;[From.GetFirstName], the great [From.GetKingQueen] of the Greeks, is distraught over the poor mettle of [From.GetHerHis] countrymen. Knowing well our skill in battle, [From.GetSheHe] has decided to form a bodyguard consisting solely of Norse warriors.\n\nThose who serve [From.GetHerHim] in the great city of Miklagård are generously rewarded, and even now many of our young men and women, eager for riches and adventure, have departed for Greece to pick up [From.GetHerHis] banner.;[From.GetFirstName], [From.GetLeLa] grand[From.Get_E] [From.GetKingQueen] des Grecs, est bouleversé[From.Get_E] par la misère de ses compatriotes. Connaissant bien nos compétences au combat, [From.GetIlElle] a décidé de former un groupe de gardes du corps composé uniquement de guerriers nordiques. \nCeux qui [From.GetLeLa] servent dans la grande ville de Miklagård sont généreusement récompensés. Même à présent, bon nombre de nos jeunes hommes et de nos jeunes femmes, avides de richesse et d’aventure, sont partis pour la Grèce sous sa bannière.;[From.GetFirstName], [From.Getderdie] große [From.GetKingQueen] der Griechen, ist bestürzt über den lausigen Eifer [From.GetHerHis]er Landsmänner. Euren Kampfesmut kennend hat [From.GetSheHe] beschlossen, eine Leibwache nur aus nordischen Kriegern aufzustellen.\n\nWer [From.GetHerHim] in Miklagård dient, wird reich belohnt, und viele Eurer jungen Männer und Frauen sind erpicht auf Gold und Abenteuer, weshalb sie nach Griechenland abgereist sind, um in [From.GetHerHis]e Dienste zu treten.;;[From.GetFirstName], [From.GetElLa] gran [From.GetKingQueen] de los griegos, está consternad[From.GetOA] por el escaso temple de sus compatriotas. Conociendo bien nuestra destreza en combate, ha decidido crear una guardia personal formada solo por guerreros nórdicos.\n\nQuienes [From.GetRleRla] sirven en la gran ciudad of Miklagard son recompensados generosamente y ahora muchos de nuestros jóvenes ansiosos de riquezas y aventuras han partido a Grecia a levantar su estandarte.;;;;;;;;;x
EVTDESC_TOG_3101_C;[From.GetFirstName], the great [From.GetKingQueen] of the Greeks, is distraught over the poor mettle of [From.GetHerHis] countrymen. Knowing well our skill in battle, [From.GetSheHe] has decided to form a bodyguard consisting solely of Norse warriors.\n\nThose who serve [From.GetHerHim] in the great city of Miklagård are generously rewarded, and even now many of our young women, eager for riches and adventure, have departed for Greece to pick up [From.GetHerHis] banner.;[From.GetFirstName], [From.GetLeLa] grand[From.Get_E] [From.GetKingQueen] des Grecs, est bouleversé[From.Get_E] par la misère de ses compatriotes. Connaissant bien nos compétences au combat, [From.GetIlElle] a décidé de former un groupe de gardes du corps composé uniquement de guerriers nordiques. \nCeux qui [From.GetLeLa] servent dans la grande ville de Miklagård sont généreusement récompensés. Même à présent, bon nombre de nos jeunes femmes, avides de richesse et d’aventure, sont parties pour la Grèce sous sa bannière.;[From.GetFirstName], [From.Getderdie] große [From.GetKingQueen] der Griechen, ist bestürzt über den lausigen Eifer [From.GetHerHis]er Landsmänner. Euren Kampfesmut kennend hat [From.GetSheHe] beschlossen, eine Leibwache nur aus nordischen Kriegern aufzustellen.\n\nWer [From.GetHerHim] in Miklagård dient, wird reich belohnt, und viele Eurer jungen Frauen sind erpicht auf Gold und Abenteuer, weshalb sie nach Griechenland abgereist sind, um in [From.GetHerHis]e Dienste zu treten.;;[From.GetFirstName], [From.GetElLa] gran [From.GetKingQueen] de los griegos, está consternad[From.GetOA] por el escaso temple de sus compatriotas. Conociendo bien nuestra destreza en combate, ha decidido crear una guardia personal formada solo por guerreros nórdicos.\n\nQuienes [From.GetRleRla] sirven en la gran ciudad of Miklagard son recompensados generosamente y ahora muchos de nuestros jóvenes ansiosos de riquezas y aventuras han partido a Grecia a levantar su estandarte.;;;;;;;;;x
EVTDESC_TOG_3110;My [my_child.GetSonDaughter], [my_child.GetTitledFirstName], has decided to enlist with the Varangian Guard in Miklagård and seek [my_child.GetHerHis] fortune there! Although [my_child.GetSheHe] will no doubt gain both riches and valuable battle experience in service of the Greek [greek_king_or_queen.GetKingQueen], there will be many perils that could well cost [my_child.GetHerHim] [my_child.GetHerHis] life.;M[my_child.GetOnA] [my_child.GetSonDaughter], [my_child.Get_le_TitledFirstName], a décidé de s'enrôler dans la Garde varègue à Miklagård et d'y chercher fortune ! Même si le fait d'être au service du roi grec va sans doute l'enrichir d'une importante expérience de combat, de nombreux dangers pourront lui coûter la vie.;M[my_child.Geteineine] [my_child.GetSonDaughter] [From.GetTitledFirstName] hat beschlossen, sich der Warägergarde in Miklagård anzuschließen und dort [my_child.GetHerHis] Glück zu suchen. Obwohl [my_child.GetSheHe] zweifellsohne sowohl Reichtum als auch wertvolle Kampferfahrung im Dienst der Griechen finden wird, gibt es viele Gefahren, die [my_child.Getihnsie] [my_child.GetHerHis] Leben kosten könnten.;;¡Mi [my_child.GetSonDaughter], [my_child.GetTitledFirstName], ha decidido alistarse en la guardia varega de Miklagard y buscar fortuna allí! Aunque sé que ganará riquezas y una valiosa experiencia bélica al servicio [greek_king_or_queen.GetDelDela] [greek_king_or_queen.GetKingQueen] grieg[greek_king_or_queen.GetOA], habrá muchos peligros que pueden costarle la vida.;;;;;;;;;x
EVTDESC_TOG_3112;A grizzled old warrior having just returned from Greece arrived with a message from [From.GetTitledFirstName] today. Though [From.GetSheHe] has left the Varangian Guard, my [From.GetSonDaughter] has apparently found [From.GetHerselfHimself] a Greek [From.GetHusbandWifeOpp] and decided to remain in Miklagård and build a new life there. "It is doubtful we will ever see [From.GetHerHim] again, my [Root.GetLordLady].";Un vieux guerrier grisonnant est revenu aujourd'hui de Grèce portant un message de la part [From.Get_du_TitledFirstName]. Bien qu'[From.GetIlElle] ait quitté la Garde varègue, votre [From.GetSonDaughter] s'est apparemment trouvé[From.Get_E] un[From.Get_EOpp] [From.GetManWomanOpp] [From.GetGrecGrecqueOpp] à épouser et a décidé de rester à Miklagård pour y refaire sa vie. « Nous ne [From.GetLeLa] reverrez probablement plus jamais... M[Root.GetOnA][Root.GetLordLady] »;Ein grauhaariger alter Krieger ist gerade aus Griechenland mit Nachricht von [From.GetTitledFirstName] heimgekehrt. Auch wenn [From.GetSheHe] die Warägergarde verlassen hat, hat m[From.Geteineine] [From.GetSonDaughter] wohl [From.GeteineneineOpp] griechische[From.GetnMale] [From.GetHusbandWifeOpp] gefunden und beschlossen, in Miklagård zu bleiben und ein neues Leben zu beginnen. Es ist zweifelhaft, ob Ihr [From.Getihnsie] jemals wiedersehen werdet...;;Hoy acaba de volver de Grecia un guerrero anciano y entrecano con un mensaje de [From.GetTitledFirstName]. Aunque dejó la guardia varega, parece que mi [From.GetSonDaughter] se ha echado un[From.GetXAOpp] [From.GetHusbandWifeOpp] grieg[From.GetOAOpp] y decidido quedarse en Miklagard para construir ahí una nueva vida. "Dudo que vayamos a volver a ver[From.GetRleRla], mi [Root.GetLordLady]".;;;;;;;;;x
EVTDESC_TOG_3113;After finishing [From.GetHerHis] service with the Varangian Guard, [From.GetTitledFirstName] has married a local [From.GetManWomanOpp] and decided to remain in Constantinople instead of returning home to the barbaric frozen wasteland [From.GetSheHe] once came from. [From.GetSheHeCap] has pledged [From.GetHerHis] continued service to me.;Après avoir terminé son service dans la Garde varègue, [From.Get_le_TitledFirstName] s'est marié[From.Get_E] à un[From.Get_EOpp] [From.GetManWomanOpp] du pays et a décidé de rester à Constantinople au lieu de retourner en terre natale, ce désert gelé et barbare. [From.GetIlElleCap] s'est engagé[From.Get_E] à toujours me servir.;Nachdem [From.GetSheHe] [From.GetHerHis]en Dienst in der Warägergarde beendet hatte, heiratete [From.GetTitledFirstName] [From.GeteineneineOpp] hiesige[From.GetnMale] [From.GetManWomanOpp] und beschloss, in Konstantinopel zu bleiben statt in die gefrorene Ödnis seiner Heimat zurückzukehren. [From.GetSheHeCap] hat sich Euch zu weiterem Dienst verpflichtet.;;Tras terminar su servicio con la guardia varega, [From.GetTitledFirstName] se ha casado con un[From.GetXAOpp] [From.GetManWomanOpp] de la zona y decidido quedarse en Constantinopla en lugar de volver al páramo helado bárbaro del que salió en el pasado. Ha jurado que me seguirá sirviendo.;;;;;;;;;x
EVTDESC_TOG_3115;A heavily scarred warrior clad in strange armor approaches my throne, and before [From.GetSheHe] can be disarmed, the stranger relieves my guard of their spear in a swift, fluid motion and tosses it aside. Other guards hurry forward, but I raise my hand to stop them. The stranger is [From.GetTitledFirstName], at last returned from Greece!;Un[From.Get_E] guerri[From.GetErEre] profondément balafré[From.Get_E], revêtu[From.Get_E] d'une étrange armure, s'approche de mon trône et, avant qu'on n'ait pu [From.GetLeLa] désarmer, l'étrang[From.GetErEre], d'un mouvement prompt et adroit, désarme mon garde et jette sa lance par terre. Les autres gardes s'approchent en vitesse, mais je lève mon bras pour les arrêter. L'étrang[From.GetErEre] est en fait [From.Get_le_TitledFirstName], enfin revenu[From.Get_E] de Grèce !;[From.GetEinEine] vernarbte[From.GetrMale] Krieger[From.GetinFemale] in seltsamer Rüstung erscheint vor Eurem Thron und bevor [From.GetSheHe] entwaffnet werden kann, entreißt [From.GetSheHe] Eurer Wache den Speer und wirft ihn beiseite. Andere Wachen eilen heran, doch Ihr hebt die Hand, um sie aufzuhalten. [From.GetDerDie] Fremde ist [From.GetTitledFirstName] und endlich aus Griechenland heimgekehrt!;;Un[From.GetXA] guerrer[From.GetOA] llen[From.GetOA] de cicatrices vestid[From.GetOA] con una extraña armadura se acerca a mi trono y antes de desarmarse, [From.GetElLa] extrañ[From.GetOA] le quita la lanza a mi guardia con un movimiento veloz y fluido y la tira a un lado. Otros guardias se adelantan apresurados, pero levanto la mano para detenerlos. ¡[From.GetElLaCap] extrañ[From.GetOA] es [From.GetTitledFirstName], que por fin ha vuelto de Grecia!;;;;;;;;;x
EVTDESC_TOG_3117;My [From.GetSonDaughter], [From.GetTitledFirstName], has finally returned home from Greece and [From.GetHerHis] service with the Varangian Guard! Although I can't quite put my finger on it, [From.GetSheHe] seems different somehow... and what is this Greek love he speaks of?;M[From.GetOnA] [From.GetSonDaughter], [From.Get_le_TitledFirstName], est finalement revenu[From.Get_E] de Grèce et de son service dans la Garde varègue ! Bien que je ne puisse encore dire pourquoi, [From.GetIlElle] semble quelque peu différent[From.Get_E]... Serait-ce cet 'amour grec' dont il parle ?;[From.GetEuerEure] [From.GetSonDaughter], [From.GetTitledFirstName], ist endlich aus Griechenland und dem Dienst in der Warägergarde zurückgekehrt. Obschon Ihr es nicht genau benennen könnt, wirkt [From.GetSheHe] irgendwie verändert... Und was genau hat es mit dieser "griechischen Liebe" auf sich, von der [From.GetSheHe] spricht?;;¡Mi [From.GetSonDaughter], [From.GetTitledFirstName], por fin ha vuelto de Grecia y de servir con la guardia varega! Pero parece diferente, aunque no sé decir muy bien cómo… ¿y qué es ese "amor griego" del que habla?;;;;;;;;;x
EVTDESC_TOG_3119;A frail, robed [From.GetManWoman] is led into my throne room, and the guards explain that [From.GetSheHe] just arrived on a ship coming from Miklagård. The [From.GetManWoman] would only speak my name over and over again, and so [From.GetSheHe] was brought to me. To my horror, I recognize [From.GetHerHim] at last as [From.GetTitledFirstName]!;Un[From.Get_E] [From.GetManWoman] frêle et vêtu[From.Get_E] d'une robe est amené[From.Get_E] à ma salle du trône et mes gardes expliquent qu'[From.GetIlElle] vient tout juste de débarquer d'un navire en provenance de Miklagård. [From.GetIlElleCap] répétait inlassablement mon nom. Je frémis d'horreur en [From.GetLeLa] reconnaissant, c'est [From.Get_le_TitledFirstName] !;[From.GetEinEine] gebrechliche[From.GetrMale], berobte[From.GetrMale] [From.GetManWoman] wird in Euren Thronsaal geführt und Eure Wachen erklären, dass [From.GetSheHe] gerade mit dem Schiff von Miklagård eingetroffen ist. [From.GetDerDie] [From.GetManWoman] sprach nur wieder und wieder Euren Namen, daher wurde [From.GetSheHe] zu Euch gebracht. Voller Erschrecken erkennt Ihr [From.Getihnsie] schließlich als [From.GetTitledFirstName]!;;Llevan a mi salón del trono a un[From.GetXA] [From.GetManWoman] frágil, vestid[From.GetOA] con túnica. Los guardias explican que acaba de llegar en barco de Miklagard y que no hacía más que decir mi nombre una y otra vez, así que me [From.GetLoLa] trajeron. ¡Para mi horror, le acabo reconociendo como [From.GetTitledFirstName]!;;;;;;;;;x
EVTDESC_TOG_3121;[From.GetTitledFirstName] has finally returned home after a long and successful career in the Varangian Guard! [From.GetSheHeCap] fought in several battles, and learned much from the clever strategies and tactics favored by both the Greeks and their enemies in Serkland.;[From.Get_Le_TitledFirstName] est finalement de retour au bercail après une fructueuse et longue carrière dans la garde varègue ! [From.GetIlElleCap] a pris part à plusieurs batailles et a beaucoup appris sur les adroites stratégies et les tactiques utilisées par les Grecs et leurs ennemis au Serkland.;[From.GetTitledFirstName] ist nach langer und erfolgreicher Karriere in der Warägergarde endlich heimgekehrt! [From.GetSheHeCap] hat in vielen Schlachten gefochten und vieles von den schlauen Strategien und Taktiken der Griechen und ihrer Feinde in Serkland erfahren.;;¡[From.GetTitledFirstName] ha vuelto por fin a casa tras una carrera larga y exitosa en la guardia varega! Luchó en muchas batallas y aprendió mucho de las inteligentes estrategias y tácticas favoritas tanto de griegos como de sus enemigos de Serkland.;;;;;;;;;x
EVTDESC_TOG_3123;[From.GetTitledFirstName] has returned from Greece and the Varangian Guard, but [From.GetSheHe] refuses to speak of [From.GetHerHis] experiences there. I know [From.GetSheHe] took part in several battles and killed many foes, but instead of reveling in the glory of [From.GetHerHis] accomplishments, [From.GetFirstName] is plagued by nightmares and jumps at sudden sounds.;[From.Get_Le_TitledFirstName] est de retour de Grèce et de la Garde varègue, mais refuse de parler de son expérience là-bas. Je sais qu'[From.GetIlElle] a pris part à plusieurs batailles et qu'[From.GetIlElle] a eu raison de nombreux ennemis, mais au lieu de raconter ses glorieux exploits, [From.GetFirstName] fait des cauchemars toutes les nuits et sursaute au moindre bruit.;[From.GetTitledFirstName] ist aus Griechenland und der Warägergarde zurückgekehrt, aber [From.GetSheHe] weigert sich, von seinen Erlebnissen zu sprechen. Ihr wisst, dass [From.GetSheHe] an etlichen Schlachten teilgenommen und viele Feinde erschlagen hat, doch statt [From.GetHerHis]e glorreichen Erfolge zu feiern, wird [From.GetFirstName] von Alpträumen geplagt und erschreckt bei plötzlichen Geräuschen.;;[From.GetTitledFirstName] ha regresado de Grecia y la guardia varega, pero se niega a hablar de sus experiencias allí. Sé que tomó parte en muchas batallas y mató a muchos enemigos, pero en vez de deleitarse en la gloria de sus logros, [From.GetFirstName] se ve acosad[From.GetOA] por pesadillas y salta con los ruidos repentinos.;;;;;;;;;x
EVTDESC_TOG_3125;[From.GetTitledFirstName] has come home from Miklagård and [From.GetHerHis] service with the Varangian Guard, but [From.GetSheHe] is not alone. [From.GetSheHeCap] has found a Greek [From.GetHusbandWifeOpp] and brought [From.GetHerHimOpp] with [From.GetHerHim]. [From.GetSheHeCapOpp] is not familiar with our customs or language, and the climate does not seem to agree with [From.GetHerHimOpp], but [From.GetSheHeOpp] seems willing to make the best of [From.GetHerHisOpp] new home.;[From.Get_Le_TitledFirstName] est de retour de Miklagård et de son service dans la Garde varègue, mais [From.GetIlElle] ne revient pas seul[From.Get_E]. [From.GetIlElleCap] a épousé un[From.Get_EOpp] [From.GetManWomanOpp] [From.GetGrecGrecqueOpp] et l'a ramené[From.Get_EOpp] avec [From.GetLuiElle]. [From.GetIlElleCapOpp] n'est pas habituée à nos coutumes et à notre langue, et ne semble pas apprécier notre climat, mais [From.GetIlElleOpp] semble vouloir faire d'ici son chez-soi.;[From.GetTitledFirstName] ist aus Miklagård und [From.GetHerHis]em Dienst in der Warägergarde heimgekehrt. [From.GetSheHeCap] hat [From.GeteineneineOpp] griechische[From.GetnMale] [From.GetHusbandWifeOpp] gefunden und mitgebracht. [From.GetSheHeCapOpp] kennt unsere Gebräuche und Sprache nicht und das Wetter hier scheint [From.GetHerHimOpp] nicht gutzutun, doch [From.GetSheHeOpp] ist willig, das Beste aus [From.GetHerHisOpp]em neuen Heim zu machen.;;[From.GetTitledFirstName] ha vuelto a casa de Miklagard y servir en la guardia varega, pero no está sol[From.GetOA]. Se ha echado un[From.GetXAOpp] [From.GetHusbandWifeOpp] grieg[From.GetOAOpp] y [From.GetLoLa] ha traído consigo. [From.GetElEllaCapOpp] no conoce ni nuestras costumbres ni el idioma y no parece congeniar con el clima, pero parece dispuest[From.GetOAOpp] a sacar el mejor partido a su nuevo hogar.;;;;;;;;;x
EVTDESC_TOG_3127;After many years in Greece, [From.GetTitledFirstName] has finally been released from [From.GetHerHis] service to the Varangian Guard and returned home. My son is a changed [From.GetManWoman], however. The old gods no longer hold any interest for him, and [From.GetSheHe] instead speaks incessantly of Christendom and the horrors that await those who refuse to convert...;Après plusieurs années en Grèce, [From.Get_le_TitledFirstName] a enfin été dégagé[From.Get_E] de ses fonctions dans la garde varègue et est rentré[From.Get_E] au bercail. M[From.GetOnA] [From.GetSonDaughter] est cependant un[From.Get_E] [From.GetManWoman] changé[From.Get_E]. Les anciens dieux ne l'intéressent plus et [From.GetIlElle] parle sans cesse de la chrétienté et des horreurs qui s'abattront sur ceux qui refusent de se convertir...;Nach vielen Jahren in Griechenland wurde [From.GetTitledFirstName] endlich aus [From.GetHerHis]em Dienst in der Warägergarde entlassen und ist heimgekehrt. Doch [From.GetEuerEure] [From.GetSonDaughter] ist ein gewandelter [From.GetManWoman]. Die alten Götter interessieren [From.Getihnsie] nicht länger, stattdessen spricht [From.GetSheHe] ununterbrochen vom Christentum und den Schrecken, die jene erwarten, die nicht konvertieren...;;Tras muchos años en Grecia, por fin [From.GetTitledFirstName] ha terminado el servicio en la guardia varega y vuelto a casa. Pero mi [From.GetSonDaughter] está cambiad[From.GetOA]. Los viejos dioses ya no le interesan y en su lugar habla continuamente del cristianismo y los horrores que aguardan a aquellos que se niegan a convertirse…;;;;;;;;;x
EVTDESC_TOG_3129;[From.GetTitledFirstName] has returned from Miklagård and the Varangian Guard a changed [From.GetManWoman]. [From.GetSheHeCap] is wiser, more confident in [From.GetHerHis] own abilities and more knowledgeable in matters of war. It seems the time spent in Greece did [From.GetHerHim] good.;[From.Get_Le_TitledFirstName] est de retour de Miklagård et de la Garde varègue et c'est un[From.Get_E] [From.GetManWoman] changé[From.Get_E]. [From.GetIlElleCap] est plus sage, plus sûr[From.Get_E] d[From.GetEluiElle] et connaît très bien l'art de la guerre. Le temps qu'[From.GetIlElle] a passé en Grèce semble lui avoir fait du bien.;[From.GetTitledFirstName] ist als gewandelte[From.GetrMale] [From.GetManWoman] aus Miklagård und dem Dienst in der Warägergarde zurückgekehrt. [From.GetSheHeCap] ist weiser, zuversichtlicher und besitzt neue Kenntnisse in Kriegsangelegenheiten. Es scheint, als habe [From.GetHerHim] die Zeit bei den Griechen gutgetan.;;[From.GetTitledFirstName] que ha regresado de Miklagard y la guardia varega es una persona cambiada. Es más sabi[From.GetOA], siente más confianza en sus habilidades y más cult[From.GetOA] en asuntos de guerra. Parece que el tiempo que pasó en Grecia le fue bien.;;;;;;;;;x
